Date,SpotPriceEUR,SpotPriceDKK,HoursAvailable,LogSpotPriceEUR
2023-04-08,114.94625033333334,856.3745854166667,24,4.744464630697446
2023-04-09,105.047500125,782.6275024166666,24,4.654412630006428
2023-04-10,40.07416670833333,298.56250120833334,24,3.6907319049752116
2023-04-11,59.98541745833333,446.90499758333334,24,4.094101490321409
2023-04-12,99.32291666666667,740.0029245833333,24,4.598376326566683
2023-04-13,94.567915875,704.5733331666667,24,4.549318262876155
2023-04-14,128.79583491666668,959.5725021666667,24,4.8582284755438625
2023-04-15,105.839166375,788.571668,24,4.661920643500172
2023-04-16,110.09958387500001,820.2520829166666,24,4.701385264202872
2023-04-17,123.96541629166667,923.5529174583334,24,4.820002625831299
2023-04-18,103.05458320833333,767.8566640416667,24,4.635258781925657
2023-04-19,83.61666662500001,623.0237534583333,24,4.426242861763846
2023-04-20,87.54916654166668,652.3645795,24,4.472200538888337
2023-04-21,89.11041708333333,664.064582375,24,4.48987624215832
2023-04-22,80.473332875,599.7058339583333,24,4.3879258609094025
2023-04-23,85.78999941666666,639.2349974583334,24,4.451902442785324
2023-04-24,103.22250116666667,769.1279145,24,4.636886863842106
2023-04-25,73.62624970833333,548.7191692499999,24,4.299001615794871
2023-04-26,81.34083266666667,606.2729149583333,24,4.398648137292513
2023-04-27,107.70625025,802.7629190833333,24,4.679407616368878
2023-04-28,105.99166641666666,789.9483337083334,24,4.663360472310762
2023-04-29,97.54999954166668,727.0804175416666,24,4.580365062370675
2023-04-30,68.286666,508.9412520833334,24,4.223714520577514
2023-05-01,87.03333379166666,648.6595822083333,24,4.466291192303155
2023-05-02,105.84875004166668,788.8916701666667,24,4.662011188740878
2023-05-03,107.14750033333333,798.6245829166666,24,4.674206392980491
2023-05-04,97.10458295833332,723.4208348333333,24,4.575788572518523
2023-05-05,60.859166875,453.424999625,24,4.108562455170395
2023-05-06,79.40791658333333,591.6058310833333,24,4.3745980683626335
2023-05-07,65.85625083333333,490.645418,24,4.187474349019523
2023-05-08,87.40583325,651.1954155833333,24,4.470562022425189
2023-05-09,83.3875,620.9150022916666,24,4.423498418035634
2023-05-10,89.78874916666666,668.4787521666666,24,4.49745967978268
2023-05-11,116.13541737499999,864.879163125,24,4.754756901398937
2023-05-12,98.52833375,733.8204179583335,24,4.590344159098321
2023-05-13,76.70125058333333,571.32708425,24,4.339918013107736
2023-05-14,71.94208366666668,535.7766695833333,24,4.275861401799472
2023-05-15,113.49166625,845.2116724166667,24,4.7317294091155695
2023-05-16,56.219999875000006,418.67125229166663,24,4.0292725632549775
2023-05-17,47.02958304166666,350.2391668333333,24,3.8507768301227725
2023-05-18,86.435832875,643.7745811666667,24,4.459402322181857
2023-05-19,87.28458358333334,650.0954132083333,24,4.4691738559952805
2023-05-20,46.80916666666667,348.62333712500003,24,3.8460790526896527
2023-05-21,28.008750333333335,208.61791737500002,24,3.3325169732582918
2023-05-22,86.732916375,646.0145771666666,24,4.462833470039016
2023-05-23,58.196666791666665,433.4154195833333,24,4.063828081476463
2023-05-24,92.28875029166666,687.3312505416667,24,4.524922252083481
2023-05-25,50.707917458333334,377.66458170833334,24,3.9260820612912424
2023-05-26,59.24999995833334,441.41500395833333,24,4.081765779312006
2023-05-27,62.67166670833333,466.83542170833334,24,4.137909458877891
2023-05-28,26.099999208333333,194.41333820833333,24,3.261935283996591
2023-05-29,20.67916725,154.03457999999998,24,3.029126780454194
2023-05-30,87.54624954166667,652.1116650833334,24,4.472167219912141
2023-05-31,56.339582625,419.623334875,24,4.031397354273821
2023-06-01,65.83999991666667,490.3295788333333,24,4.18722755510312
2023-06-02,81.01666679166667,603.4433327083333,24,4.394654896366247
2023-06-03,56.367083208333334,419.8854104166667,24,4.031885357067193
2023-06-04,49.67291720833333,369.9741655,24,3.9054598591911382
2023-06-05,90.52875033333333,674.2770792499999,24,4.505667483496496
2023-06-06,97.41125045833333,725.5700009166667,24,4.578941711763742
2023-06-07,100.930833875,751.895429,24,4.614435469130837
2023-06-08,84.51791679166666,629.6487515,24,4.436963544924776
2023-06-09,86.541249875,644.7312481666667,24,4.460621177435684
2023-06-10,50.13375033333333,373.54041904166667,24,3.9146944406321857
2023-06-11,36.75083308333333,273.88499879166665,24,3.60416089433615
2023-06-12,94.17916600000001,701.870836875,24,4.545198989392891
2023-06-13,90.02708283333334,670.8995844583334,24,4.500110545433182
2023-06-14,102.93958354166666,767.17042025,24,4.634142248574951
2023-06-15,120.30833408333332,896.6758320833333,24,4.79005789808175
2023-06-16,127.52000012500001,950.312502625,24,4.848273216022143
2023-06-17,104.53833254166666,778.9504191249999,24,4.64955382272392
2023-06-18,93.02500049999999,693.1016610416667,24,4.532868279607586
2023-06-19,116.939167125,871.27875525,24,4.761653860479986
2023-06-20,121.14750029166667,902.523755375,24,4.797008813881419
2023-06-21,122.59041716666667,913.2362517083334,24,4.808848857043169
2023-06-22,125.49583216666667,934.8183237500001,24,4.832272548193023
2023-06-23,104.56083324999999,778.8887481666667,24,4.649769038392859
2023-06-24,81.817083625,609.4149956666666,24,4.404486068074748
2023-06-25,75.48374991666667,562.1291741666666,24,4.323917400197224
2023-06-26,86.56833320833334,644.675415125,24,4.460934081355523
